plu_code,language_code,category,commodity,variety,size_label,scientific_name,display_name
3285,FR,Fruits,Pommes,Golden Delicious,,,Golden Delicious Pommes
3286,EN,Vegetables,Onions,Sweet Red Italian - Flat,All Sizes,Allium spp.,Sweet Red Italian - Flat Onions
3286,ES,Vegetables,Cebollas,Dulce Rojo Italian,Todos los tamaños,Allium spp.,Dulce Rojo Italian Cebollas
3286,FR,Vegetables,Oignons,Doux Rouges Italiens Plats,,,Doux Rouges Italiens Plats Oignons
3287,EN,Fruits,Bananas,Hawaiian Plantain,All Sizes,Musa spp.,Hawaiian Plantain Bananas
3287,ES,Fruits,Platanos,Hawaiian Plantain,Todos los tamaños,Musa spp.,Hawaiian Plantain Platanos
3287,FR,Fruits,Bananes,Plantain Hawaïennes,,,Plantain Hawaïennes Bananes
3288,EN,Vegetables,Sweet Potato/Yam/Kumara,Retailer Assigned,All Sizes,Ipomoea batato,Retailer Assigned Sweet Potato/Yam/Kumara
3288,ES,Vegetables,Camote,Asignado Por La Cadena,Todos los tamaños,Ipomoea batato,Asignado Por La Cadena Camote
3288,FR,Vegetables,Patate Douce/Yam/Kumara,Code Assigné Aux Détaillants,,,Code Assigné Aux Détaillants Patate Douce/Yam/Kumara
3289,EN,Fruits,Melon,Sprite,All Sizes,Cucumis melo,Sprite Melon
3289,ES,Fruits,Melón,Sprite,Todos los tamaños,Cucumis melo,Sprite Melón
3289,FR,Fruits,Melon,Sprite,,,Sprite Melon
3290,EN,Fruits,Apples,Aurora/Southern Rose,Large,Malus domestica,Aurora/Southern Rose Apples
3290,ES,Fruits,Manzanas,Aurora/Southern Rose,Grande,Malus domestica,Aurora/Southern Rose Manzanas
3290,FR,Fruits,Pommes,Aurora/Southern Rose,,,Aurora/Southern Rose Pommes
3291,EN,Fruits,Apples,Boskoop/Belle De Boskoop,Small,Malus domestica,Boskoop/Belle De Boskoop Apples
3291,ES,Fruits,Manzanas,Boskoop/Belle De Boskoop,Pequeño,Malus domestica,Boskoop/Belle De Boskoop Manzanas
3291,FR,Fruits,Pommes,Boskoop/Belle De Boskoop,,,Boskoop/Belle De Boskoop Pommes
3292,EN,Fruits,Apples,Boskoop/Belle De Boskoop,Large,Malus domestica,Boskoop/Belle De Boskoop Apples
3292,ES,Fruits,Manzanas,Boskoop/Belle De Boskoop,Grande,Malus domestica,Boskoop/Belle De Boskoop Manzanas
3292,FR,Fruits,Pommes,Boskoop/Belle De Boskoop,,,Boskoop/Belle De Boskoop Pommes
3293,EN,Fruits,Apples,Scifresh,Small,Malus domestica,Scifresh Apples
3293,ES,Fruits,Manzanas,Scifrescos,Pequeño,Malus domestica,Scifrescos Manzanas
3293,FR,Fruits,Pommes,Scifresh,,,Scifresh Pommes
3294,EN,Fruits,Apples,Scifresh,Large,Malus domestica,Scifresh Apples
3294,ES,Fruits,Manzanas,Scifrescos,Grande,Malus domestica,Scifrescos Manzanas
3294,FR,Fruits,Pommes,Scifresh,,,Scifresh Pommes
3295,EN,Fruits,Apples,Sciearly,Small,Malus domestica,Sciearly Apples
3295,ES,Fruits,Manzanas,Sciearly,Pequeño,Malus domestica,Sciearly Manzanas
3295,FR,Fruits,Pommes,Sciearly,,,Sciearly Pommes
3296,EN,Fruits,Apples,Sciearly,Large,Malus domestica,Sciearly Apples
3296,ES,Fruits,Manzanas,Sciearly,Grande,Malus domestica,Sciearly Manzanas
3296,FR,Fruits,Pommes,Sciearly,,,Sciearly Pommes
3297,EN,Fruits,Apples,Scired,All Sizes,Malus domestica,Scired Apples
3297,ES,Fruits,Manzanas,Scirojo,Todos los tamaños,Malus domestica,Scirojo Manzanas
3297,FR,Fruits,Pommes,Scired,,,Scired Pommes
3298,EN,Fruits,Apples,Redfield,All Sizes,Malus domestica,Redfield Apples
3298,ES,Fruits,Manzanas,Rojofield,Todos los tamaños,Malus domestica,Rojofield Manzanas
3298,FR,Fruits,Pommes,Redfield,,,Redfield Pommes
3299,EN,Fruits,Apples,Sonya,Small,Malus domestica,Sonya Apples
3299,ES,Fruits,Manzanas,Sonya,Pequeño,Malus domestica,Sonya Manzanas
3299,FR,Fruits,Pommes,Sonya,,,Sonya Pommes
3300,EN,Fruits,Apples,Sonya,Large,Malus domestica,Sonya Apples
3300,ES,Fruits,Manzanas,Sonya,Grande,Malus domestica,Sonya Manzanas
3300,FR,Fruits,Pommes,Sonya,,,Sonya Pommes
3301,EN,Fruits,Apples,Cripps Red,Large,Malus domestica,Cripps Red Apples
3301,ES,Fruits,Manzanas,Cripps Rojo,Grande,Malus domestica,Cripps Rojo Manzanas
3301,FR,Fruits,Pommes,Cripps Pink Rouge,,,Cripps Pink Rouge Pommes
3302,EN,Fruits,Apricots,Regular,Large,Prunus armeniaca,Regular Apricots
3302,ES,Fruits,Chabacano / Melocoton,Regular,Grande,Prunus armeniaca,Regular Chabacano / Melocoton
3302,FR,Fruits,Abricots,Communs,,,Communs Abricots
3303,EN,Fruits,Babaco,,All Sizes,,Babaco
3303,ES,Fruits,Babaco,,Todos los tamaños,,Babaco
3303,FR,Fruits,Babaco,,,,Babaco
3304,EN,Fruits,Berries,Loganberries,All Sizes,Rubus loganobaccus,Loganberries Berries
3304,ES,Fruits,Bayas,Loganberries,Todos los tamaños,Rubus loganobaccus,Loganberries Bayas
3304,FR,Fruits,Baies,Mûres De Logan,,,Mûres De Logan Baies
3305,EN,Fruits,Currants,Black,All Sizes,Ribes nigrum,Black Currants
3305,ES,Fruits,Grosellas,Negro,Todos los tamaños,Ribes nigrum,Negro Grosellas
3305,FR,Fruits,Groseilles,Groseilles Noires,,,Groseilles Noires Groseilles
3306,EN,Fruits,Melon,Charentais,Medium,Cucumis melo,Charentais Melon
3306,ES,Fruits,Melón,Charentais,Mediano,Cucumis melo,Charentais Melón
3306,FR,Fruits,Melon,Cantaloup Charentais,,,Cantaloup Charentais Melon
3307,EN,Fruits,Melon,Charentais,Extra Large,Cucumis melo,Charentais Melon
3307,ES,Fruits,Melón,Charentais,Extra Grande,Cucumis melo,Charentais Melón
3307,FR,Fruits,Melon,Cantaloup Charentais,,,Cantaloup Charentais Melon
3308,EN,Fruits,Melon,"Watermelon - Orange, Seedless",All Sizes,Citrullus lanatus,"Watermelon - Orange, Seedless Melon"
3308,ES,Fruits,Melón,Sandia,Todos los tamaños,Citrullus lanatus,Sandia Melón
3308,FR,Fruits,Melon D'eau/Pastèque,Orange,,,Orange Melon D'eau/Pastèque
3309,EN,Fruits,Oranges,Lima,All Sizes,Citrus spp.,Lima Oranges
3309,ES,Fruits,Naranjas,Lima,Todos los tamaños,Citrus spp.,Lima Naranjas
3309,FR,Fruits,Oranges,Lima,,,Lima Oranges
3310,EN,Fruits,Oranges,Pera,All Sizes,Citrus spp.,Pera Oranges
3310,ES,Fruits,Naranjas,Pera,Todos los tamaños,Citrus spp.,Pera Naranjas
3310,FR,Fruits,Oranges,Pera,,,Pera Oranges
3311,EN,Fruits,Passion Fruit,Curuba/Banana,All Sizes,Passiflora mollissima,Curuba/Banana Passion Fruit
3311,ES,Fruits,Maracuya / Fruta De La Pasion,Curuba/Banana,Todos los tamaños,Passiflora mollissima,Curuba/Banana Maracuya / Fruta De La Pasion
3311,FR,Fruits,Fruit De La Passion,Curuba/Banana,,,Curuba/Banana Fruit De La Passion
3312,EN,Fruits,Passion Fruit,Granadilla - Yellow/Maracuja,All Sizes,Passiflorae.var. flavicarpa,Granadilla - Yellow/Maracuja Passion Fruit
3312,ES,Fruits,Maracuya / Fruta De La Pasion,Granadilla,Todos los tamaños,Passiflorae.var. flavicarpa,Granadilla Maracuya / Fruta De La Pasion
3312,FR,Fruits,Fruit De La Passion,Grenadille Jaune/Maracuya,,,Grenadille Jaune/Maracuya Fruit De La Passion
3313,EN,Fruits,Peaches,White Flesh - Tree Ripened/ Ready-To-Eat,Small,Prunus persica,White Flesh - Tree Ripened/ Ready-To-Eat Peaches
3313,ES,Fruits,Duraznos,Pulpa Blanca,Pequeño,,Pulpa Blanca Duraznos
3313,FR,Fruits,Pêches,À Chair Blanche Mûries Sur L'arbre Prêtes À Consommer,,,À Chair Blanche Mûries Sur L'arbre Prêtes À Consommer Pêches
3314,EN,Fruits,Peaches,White Flesh - Tree Ripened/ Ready-To-Eat,Large,Prunus persica,White Flesh - Tree Ripened/ Ready-To-Eat Peaches
3314,ES,Fruits,Duraznos,Pulpa Blanca,Grande,,Pulpa Blanca Duraznos
3314,FR,Fruits,Pêches,À Chair Blanche Mûries Sur L'arbre Prêtes À Consommer,,,À Chair Blanche Mûries Sur L'arbre Prêtes À Consommer Pêches
3315,EN,Fruits,Apples,Scilate,Small,Malus domestica,Scilate Apples
3315,ES,Fruits,Manzanas,Scilate,Pequeño,Malus domestica,Scilate Manzanas
3315,FR,Fruits,Pommes,Scilate,,,Scilate Pommes
3316,EN,Fruits,Pears,Carmen,All Sizes,Pyrus spp.,Carmen Pears
3316,ES,Fruits,Pera,Carmen,Todos los tamaños,Pyrus spp.,Carmen Pera
3316,FR,Fruits,Poires,Carmen,,,Carmen Poires
3317,EN,Fruits,Pears,Angelys,All Sizes,Pyrus spp.,Angelys Pears
3317,ES,Fruits,Pera,Angelys,Todos los tamaños,Pyrus spp.,Angelys Pera
3317,FR,Fruits,Poires,Angélys,,,Angélys Poires
3318,EN,Fruits,Pears,Passe Crassane,Large,Pyrus spp.,Passe Crassane Pears
3318,ES,Fruits,Pera,Passe Crassane,Grande,Pyrus spp.,Passe Crassane Pera
3318,FR,Fruits,Poires,Passe Crassane,,,Passe Crassane Poires
3319,EN,Fruits,Pitahaya,Yellow (skin Color),All Sizes,Hylocereus lindatus,Yellow (skin Color) Pitahaya
3319,ES,Fruits,Pitaya,Amarillo (skin Color),Todos los tamaños,Hylocereus lindatus,Amarillo (skin Color) Pitaya
3319,FR,Fruits,Pithaya,Jaune,,,Jaune Pithaya
3320,EN,Vegetables,Cauliflower,Romanesco/Broccoflower/Caulibroc,All Sizes,Brassica oleracea,Romanesco/Broccoflower/Caulibroc Cauliflower
3320,ES,Vegetables,Coliflor,Romanesco/Broccoflower/Caulibroc,Todos los tamaños,Brassica oleracea,Romanesco/Broccoflower/Caulibroc Coliflor
3320,FR,Vegetables,Chou-Fleur,Romanesco/Brocofleur,,,Romanesco/Brocofleur Chou-Fleur
3321,EN,Vegetables,Celery Root/Celeriac,With Leaves Attached,All Sizes,Apium graveolens,With Leaves Attached Celery Root/Celeriac
3321,ES,Vegetables,Germinado De Apio/Celeriac,With Hojas Attached,Todos los tamaños,Apium graveolens,With Hojas Attached Germinado De Apio/Celeriac
3321,FR,Vegetables,Céleri-Rave,Avec Feuilles,,,Avec Feuilles Céleri-Rave
3322,EN,Vegetables,Choy Sum/Pak Choi Sum,,All Sizes,Brassica rapa,Choy Sum/Pak Choi Sum
3322,ES,Vegetables,Col,Choy Sum,Todos los tamaños,Brassica rapa,Choy Sum Col
3322,FR,Vegetables,Choy Sum/Pak Choy Sum,,,,Choy Sum/Pak Choy Sum
3323,EN,Vegetables,Choy Sum/Pak Choi Sum,Baby,All Sizes,Brassica rapa,Baby Choy Sum/Pak Choi Sum
3323,ES,Vegetables,Col,Choy Sum Baby,Todos los tamaños,Brassica rapa,Choy Sum Baby Col
3323,FR,Vegetables,Choy Sum/Pak Choy Sum,Jeunes Pousses,,,Jeunes Pousses Choy Sum/Pak Choy Sum
3324,EN,Vegetables,Escarole/Batavian Chicory,Red,All Sizes,Cichorium endivia,Red Escarole/Batavian Chicory
3324,ES,Vegetables,Escarola/Batavian Chicory,Rojo,Todos los tamaños,Cichorium endivia,Rojo Escarola/Batavian Chicory
3324,FR,Vegetables,Chicorée Rouge,,,,Chicorée Rouge
3325,EN,Vegetables,Lettuce,Lollo Bionda/Coral - Green,All Sizes,Lactuca sativa,Lollo Bionda/Coral - Green Lettuce
3325,ES,Vegetables,Lechuga,Lollo Bionda/Coral,Todos los tamaños,Lactuca sativa,Lollo Bionda/Coral Lechuga
3325,FR,Vegetables,Laitue,Lollo Bionda Verte,,,Lollo Bionda Verte Laitue
3326,EN,Vegetables,Lettuce,Lollo Rossa/Coral - Red,All Sizes,Lactuca sativa,Lollo Rossa/Coral - Red Lettuce
3326,ES,Vegetables,Lechuga,Lollo Rossa/Coral,Todos los tamaños,Lactuca sativa,Lollo Rossa/Coral Lechuga
3326,FR,Vegetables,Laitue,Lollo Rossa Rouge,,,Lollo Rossa Rouge Laitue
3327,EN,Vegetables,Lettuce,Mignonette (compact Red-Tinged Butterhead Varieties),All Sizes,Lactuca sativa,Mignonette (compact Red-Tinged Butterhead Varieties) Lettuce
3327,ES,Vegetables,Lechuga,Mignonette (compact Rojo-Tinged Butterhead Varieties),Todos los tamaños,Lactuca sativa,Mignonette (compact Rojo-Tinged Butterhead Varieties) Lechuga
3327,FR,Vegetables,Laitue,Mignonette (variétés De Laitue Beurre Compacte Teintée De Rouge),,,Mignonette (variétés De Laitue Beurre Compacte Teintée De Rouge) Laitue
3328,EN,Vegetables,Lettuce,"Mixed Small-Leaf Salad (eg Sucrine, Mesclun, Rocket/Arugula)",All Sizes,Lactuca sativa,"Mixed Small-Leaf Salad (eg Sucrine, Mesclun, Rocket/Arugula) Lettuce"
3328,ES,Vegetables,Lechuga,"Mixed Chico-Leaf Salad (eg Sucrine, Mesclun, Rocket/Arugula)",Todos los tamaños,Lactuca sativa,"Mixed Chico-Leaf Salad (eg Sucrine, Mesclun, Rocket/Arugula) Lechuga"
3328,FR,Vegetables,Laitue,Jeunes Pousses Mélangées (comme La Sucrine Le Mesclun La Roquette Et L'arugula),,,Jeunes Pousses Mélangées (comme La Sucrine Le Mesclun La Roquette Et L'arugula) Laitue
3329,EN,Vegetables,Lettuce,Oak Leaf - Green,All Sizes,Lactuca sativa,Oak Leaf - Green Lettuce
3329,ES,Vegetables,Lechuga,Oak Leaf,Todos los tamaños,Lactuca sativa,Oak Leaf Lechuga
3329,FR,Vegetables,Laitue,Feuilles De Chêne Verte,,,Feuilles De Chêne Verte Laitue
3330,EN,Vegetables,Lettuce,Oak Leaf - Reg,All Sizes,Lactuca sativa,Oak Leaf - Reg Lettuce
3330,ES,Vegetables,Lechuga,Oak Leaf,Todos los tamaños,Lactuca sativa,Oak Leaf Lechuga
3330,FR,Vegetables,Laitue,Feuilles De Chêne Rouge,,,Feuilles De Chêne Rouge Laitue
3331,EN,Vegetables,Onions,Red Fresh - Bunch,All Sizes,Allium spp.,Red Fresh - Bunch Onions
3331,ES,Vegetables,Cebollas,Rojo Frescos,Todos los tamaños,Allium spp.,Rojo Frescos Cebollas
3331,FR,Vegetables,Oignons,Rouges Frais,,,Rouges Frais Oignons
3332,EN,Vegetables,Spinach,Baby,All Sizes,Spinach oleracea,Baby Spinach
3332,ES,Vegetables,Espinaca,Baby,Todos los tamaños,Spinach oleracea,Baby Espinaca
3332,FR,Vegetables,Épinards,Jeunes,,,Jeunes Épinards
3333,EN,Vegetables,Sweet Potato/Yam/Kumara,Red/Orangy White Flesh,Small,Ipomoea batato,Red/Orangy White Flesh Sweet Potato/Yam/Kumara
3333,ES,Vegetables,Camote,Rojo/Orangy Blanco Flesh,Pequeño,Ipomoea batato,Rojo/Orangy Blanco Flesh Camote
3333,FR,Vegetables,Patate Douce/Yam/Kumara,Rouge/Orange À Chair Blanche,,,Rouge/Orange À Chair Blanche Patate Douce/Yam/Kumara
3334,EN,Vegetables,Sweet Potato/Yam/Kumara,Red/Orangy White Flesh,Large,Ipomoea batato,Red/Orangy White Flesh Sweet Potato/Yam/Kumara
3334,ES,Vegetables,Camote,Rojo/Orangy Blanco Flesh,Grande,Ipomoea batato,Rojo/Orangy Blanco Flesh Camote
3334,FR,Vegetables,Patate Douce/Yam/Kumara,Rouge/Orange À Chair Blanche,,,Rouge/Orange À Chair Blanche Patate Douce/Yam/Kumara
3335,EN,Vegetables,Tomatoes,Cocktail/Intermediate - Red/On The Vine (truss),All Sizes,Lycopersicon esculenta,Cocktail/Intermediate - Red/On The Vine (truss) Tomatoes
3335,ES,Vegetables,Tomates,Cocktail/Intermedio,Todos los tamaños,Lycopersicon esculenta,Cocktail/Intermedio Tomates
3335,FR,Vegetables,Tomates,Cocktail/Intermédiaires Rouges En Grappe,,,Cocktail/Intermédiaires Rouges En Grappe Tomates
3336,EN,Vegetables,Tomatoes,Cocktail/Intermediate - Red/Plum/Italian/Saladette/Roma/On The Vine (truss),All Sizes,Lycopersicon esculenta,Cocktail/Intermediate - Red/Plum/Italian/Saladette/Roma/On The Vine (truss) Tomatoes
3336,ES,Vegetables,Tomates,Cocktail/Intermedio,Todos los tamaños,Lycopersicon esculenta,Cocktail/Intermedio Tomates
3336,FR,Vegetables,Tomates,Cocktail/Intermédiaires Rouges Oblongues/Italiennes/Saladette/Roma En Grappe,,,Cocktail/Intermédiaires Rouges Oblongues/Italiennes/Saladette/Roma En Grappe Tomates
3337,EN,Dried Fruits,Figs,(dried Fruit),All Sizes,Ficus carica,(dried Fruit) Figs
3337,ES,Dried Fruits,Higos,Fruta Seca,Todos los tamaños,Ficus carica,Fruta Seca Higos
3337,FR,Dried Fruits,Figues Séchées,,,,Figues Séchées
3338,EN,Herbs,Anise,,All Sizes,,Anise
3338,ES,Herbs,Anis,,Todos los tamaños,,Anis
3338,FR,Herbs,Anis,,,,Anis
3339,EN,Fruits,Apples,Belchard - Chantecler,All Sizes,Malus domestica,Belchard - Chantecler Apples
3339,ES,Fruits,Manzanas,Belchard,Todos los tamaños,Malus domestica,Belchard Manzanas
3339,FR,Fruits,Pommes,Belchard - Chantecler,,,Belchard - Chantecler Pommes
3340,EN,Fruits,Apples,Bertanne/Golden Russet,All Sizes,Malus domestica,Bertanne/Golden Russet Apples
3340,ES,Fruits,Manzanas,Bertanne/Dorado Russet,Todos los tamaños,Malus domestica,Bertanne/Dorado Russet Manzanas
3340,FR,Fruits,Pommes,Bertanne/Golden Russet,,,Bertanne/Golden Russet Pommes
3341,EN,Fruits,Apples,Charles Ross,All Sizes,Malus domestica,Charles Ross Apples
3341,ES,Fruits,Manzanas,Charles Ross,Todos los tamaños,Malus domestica,Charles Ross Manzanas
3341,FR,Fruits,Pommes,Charles Ross,,,Charles Ross Pommes
3342,EN,Fruits,Apples,Delblush,All Sizes,Malus domestica,Delblush Apples
3342,ES,Fruits,Manzanas,Delblush,Todos los tamaños,Malus domestica,Delblush Manzanas
3342,FR,Fruits,Pommes,Delblush/Tentation,,,Delblush/Tentation Pommes
3343,EN,Fruits,Apples,Dessert,All Sizes,Malus domestica,Dessert Apples
3343,ES,Fruits,Manzanas,Dessert,Todos los tamaños,Malus domestica,Dessert Manzanas
3343,FR,Fruits,Pommes,Dessert,,,Dessert Pommes
3344,EN,Fruits,Apples,Gloster,Small,Malus domestica,Gloster Apples
3344,ES,Fruits,Manzanas,Gloster,Pequeño,Malus domestica,Gloster Manzanas
3344,FR,Fruits,Pommes,Gloster,,,Gloster Pommes
3345,EN,Fruits,Apples,Gloster,Large,Malus domestica,Gloster Apples
3345,ES,Fruits,Manzanas,Gloster,Grande,Malus domestica,Gloster Manzanas
3345,FR,Fruits,Pommes,Gloster,,,Gloster Pommes
3346,EN,Fruits,Apples,Holstein,All Sizes,Malus domestica,Holstein Apples
3346,ES,Fruits,Manzanas,Holstein,Todos los tamaños,Malus domestica,Holstein Manzanas
3346,FR,Fruits,Pommes,Holstein,,,Holstein Pommes
3347,EN,Fruits,Apples,Laxtons Fortune,All Sizes,Malus domestica,Laxtons Fortune Apples
3347,ES,Fruits,Manzanas,Laxtons Fortune,Todos los tamaños,Malus domestica,Laxtons Fortune Manzanas
3347,FR,Fruits,Pommes,Laxtons Fortune,,,Laxtons Fortune Pommes
3348,EN,Fruits,Apples,Lord Lambourne,All Sizes,Malus domestica,Lord Lambourne Apples
3348,ES,Fruits,Manzanas,Lord Lambourne,Todos los tamaños,Malus domestica,Lord Lambourne Manzanas
3348,FR,Fruits,Pommes,Lord Lambourne,,,Lord Lambourne Pommes
3349,EN,Fruits,Apples,Michaelmas Red,All Sizes,Malus domestica,Michaelmas Red Apples
3349,ES,Fruits,Manzanas,Michaelmas Rojo,Todos los tamaños,Malus domestica,Michaelmas Rojo Manzanas
3349,FR,Fruits,Pommes,Michaelmas Rouge,,,Michaelmas Rouge Pommes
3350,EN,Fruits,Apples,Reine Des Reinettes/King Of The Pippins,Small,Malus domestica,Reine Des Reinettes/King Of The Pippins Apples
3350,ES,Fruits,Manzanas,Reine Des Reinettes/King Of The Pippins,Pequeño,Malus domestica,Reine Des Reinettes/King Of The Pippins Manzanas
3350,FR,Fruits,Pommes,Reine Des Reinettes/King Of Pippins,,,Reine Des Reinettes/King Of Pippins Pommes
